X,Y1,Y2
0.01,0.10917147464050196,0.6034863959014761
0.0100990099009901,0.1059971790917966,0.5974261530003979
0.010198019801980198,0.10299090831452827,0.5911672146275011
0.010297029702970298,0.1001470343051844,0.5847186191104231
0.010396039603960397,0.09745991730107179,0.5780895036743205
0.010495049504950496,0.09492391243903413,0.5712890873425152
0.010594059405940595,0.09253337598574968,0.5643266540441908
0.010693069306930694,0.09028267117361395,0.5572115359438153
0.010792079207920793,0.08816617367499403,0.5499530970061083
0.01089108910891089,0.08617827674641228,0.5425607168095455
0.01099009900990099,0.08431339607298659,0.5350437746205933
0.011089108910891089,0.08256597434222634,0.5274116337401004
0.011188118811881188,0.08093048557505837,0.5196736261325553
0.011287128712871287,0.07940143924073509,0.5118390373482425
0.011386138613861386,0.0779733841810551,0.5039170917477167
0.011485148514851485,0.0766409123680998,0.49591693803745457
0.011584158415841584,0.07539866251845483,0.4878476351250569
0.011683168316831683,0.07424132358563665,0.4797181383019458
0.011782178217821782,0.07316363815117856,0.4715372857611562
0.011881188118811881,0.0721604057335413,0.46331378545753876
0.01198019801980198,0.07122648603269972,0.45505620231748756
0.01207920792079208,0.07035680212691485,0.4467729458051708
0.012178217821782179,0.06954634363682927,0.4384722578521763
0.012277227722772278,0.06879016987062396,0.4301622011574837
0.012376237623762377,0.06808341296254707,0.4218506478647335
0.012475247524752476,0.06742128101567364,0.41354526862387536
0.012574257425742575,0.06679906125828515,0.40525352204443793
0.012673267326732674,0.0662121232217736,0.3969826445478594
0.012772277227722773,0.06565592194648796,0.38873964062654687
0.012871287128712872,0.06512600122045738,0.3805312735175816
0.01297029702970297,0.06461799685445926,0.3723640562992506
0.013069306930693069,0.064127639995463,0.36424424341884987
0.013168316831683168,0.06365076047908425,0.3561778226604657
0.013267326732673267,0.06318329022034741,0.34817050756169154
0.013366336633663366,0.0627212666407883,0.34022773028846426
0.013465346534653465,0.06226083612875253,0.33235463497741274
0.013564356435643564,0.06179825752867429,0.3245560715552855
0.013663366336633663,0.061329905654169646,0.3168365900451725
0.013762376237623762,0.060852274818966816,0.3092004353693518
0.013861386138613862,0.06036198237903566,0.301651542658681
0.01396039603960396,0.05985577227878638,0.2941935330785184
0.01405940594059406,0.05933051859389478,0.2868297101812123
0.014158415841584157,0.058783229063190195,0.2795630567952418
0.014257425742574256,0.05821104860212148,0.2723962324611536
0.014356435643564355,0.05761126279060327,0.26533157142452074
0.014455445544554454,0.05698130132854289,0.25837108119628366
0.014554455445544554,0.05631874145305965,0.2515164416910336
0.014653465346534653,0.05562131131233015,0.24476900495409754
0.014752475247524752,0.05488689329212124,0.23812979548870475
0.01485148514851485,0.05411352729239642,0.23159951119509345
0.01495049504950495,0.05329941395288958,0.22517852493418214
0.015049504950495049,0.052442917828216376,0.2188668867294212
0.015148514851485148,0.05154257051491597,0.21266432662169288
0.015247524752475247,0.050597073734762216,0.20657025819367766
0.015346534653465346,0.049605302380724914,0.20058378278199523
0.015445544554455445,0.04856630753406637,0.19470369439769236
0.015544554455445544,0.047479319463192504,0.18892848537833148
0.015643564356435644,0.04634375061700166,0.18325635279806782
0.015742574257425743,0.0451591986275471,0.1776852056657259
0.015841584158415842,0.04392544933880706,0.17221267294503542
0.01594059405940594,0.04264247988019154,0.1668361124358912
0.01603960396039604,0.04131046180505994,0.1615526205607938
0.01613861386138614,0.03992976431592583,0.15635904310653173
0.016237623762376238,0.03850095759913372,0.15125198697770467
0.016336633663366337,0.03702481629255231,0.14622783302587739
0.016435643564356436,0.03550232311018566,0.1412827500260088
0.016534653465346535,0.03393467264750227,0.1364127098803235
0.016633663366336635,0.032323275390666394,0.13161350413898762
0.016732673267326734,0.030669761951670503,0.1268807619368044
